,sex,has_photo,has_mobile,followers_count,education_form,relation,education_status,occupation_type,result,english
6850,1,1,1,332,1,1,5,1,1,0
6851,1,1,1,255,0,4,5,1,1,0
6852,1,1,1,177,0,0,4,1,1,0
6853,2,1,1,177,0,0,6,1,1,0
6854,1,0,1,157,0,0,6,1,1,0
6855,2,0,1,253,1,1,5,0,0,0
6856,2,1,1,68,0,0,5,1,0,0
6857,1,0,1,159,1,4,4,1,1,1
6858,2,0,1,16,1,0,2,1,1,0
6859,2,1,1,39,0,0,7,1,0,0
6860,1,0,1,634,0,0,2,0,1,1
6861,1,0,1,124,0,0,5,1,1,0
6862,2,0,1,227,0,4,5,1,0,1
6863,2,1,1,36,0,4,5,1,0,0
6864,2,0,1,227,0,4,5,0,0,1
6865,2,0,1,618,0,1,5,0,1,0
6866,1,1,1,546,0,4,2,1,1,0
6867,2,0,1,138,1,4,0,0,0,0
6868,2,1,1,235,1,4,2,0,0,0
6869,1,1,1,23,0,0,1,1,1,0
6870,2,1,1,199,0,0,2,1,0,0
6871,2,0,1,203,0,4,6,1,0,0
6872,1,0,1,361,0,4,5,1,1,0
6873,2,0,1,23,0,4,1,0,0,0
6874,2,0,1,165,0,0,4,1,0,1
6875,1,1,1,332,0,0,5,1,1,1
6876,2,1,1,523,0,6,0,1,0,1
6877,2,0,1,2193,0,4,6,0,1,1
6878,2,0,1,313,0,4,2,0,1,1
6879,1,1,1,982,1,4,4,1,1,1
6880,2,0,1,134,1,4,5,1,0,0
6881,2,0,1,152,0,2,2,1,0,0
6882,2,1,1,4580,0,0,6,0,1,1
6883,2,1,1,44,0,2,5,0,0,0
6884,1,1,1,342,1,1,5,1,1,0
6885,2,1,1,163,0,1,5,1,1,0
6886,2,0,1,139,0,0,5,1,0,1
6887,2,0,1,222,0,4,3,0,0,0
6888,2,1,1,114,0,1,5,1,1,0
6889,1,1,1,563,0,0,3,0,1,0
6890,1,1,1,241,0,4,5,1,1,0
6891,2,1,1,61,0,4,1,0,1,1
6892,2,1,1,117,0,0,2,1,0,1
6893,1,0,1,176,0,0,2,0,0,0
6894,1,1,1,33,0,1,5,1,0,0
6895,1,0,1,169,1,4,5,0,1,0
6896,1,0,1,14773,1,0,3,0,0,0
6897,2,0,1,99,1,1,5,1,0,0
6898,2,0,1,972,0,0,5,1,0,0
6899,1,1,1,415,0,4,5,1,1,0
6900,1,0,1,772,0,4,2,0,1,0
6901,2,0,1,64,0,4,4,1,0,0
6902,2,0,1,183,1,4,5,1,0,0
6903,2,1,1,1,1,4,4,1,1,0
6904,1,0,1,423,1,0,3,1,1,1
6905,2,1,1,45,0,0,2,1,0,1
6906,1,1,1,42,0,0,5,1,1,0
6907,2,1,1,140,0,1,5,1,0,0
6908,1,0,1,319,0,0,1,1,1,1
6909,1,1,1,524,1,0,4,0,0,0
6910,2,1,1,4417,0,0,7,0,1,1
6911,2,0,1,402,0,0,2,0,1,0
6912,1,0,1,1654,0,0,5,1,1,0
6913,2,1,1,109,1,0,7,1,0,0
6914,2,0,1,48,1,4,2,1,0,0
6915,2,1,1,213,0,0,2,1,0,0
6916,1,1,1,182,0,4,5,1,1,0
6917,2,0,1,422,0,0,6,0,1,0
6918,2,0,1,7,0,0,2,1,0,1
6919,2,1,1,264,0,1,1,1,0,0
6920,1,1,1,196,0,7,4,0,1,0
6921,2,1,1,264,0,5,5,0,0,0
6922,2,1,1,75,1,0,4,1,0,0
6923,2,1,1,108,1,6,1,1,0,0
6924,2,0,1,72,1,4,5,1,0,0
6925,1,1,1,313,0,1,3,1,1,0
6926,2,0,1,104,1,4,5,1,0,0
6927,1,1,1,378,1,0,5,1,1,0
6928,2,0,1,100,0,6,5,0,1,0
6929,2,1,1,340,0,7,5,1,0,1
6930,1,1,1,214,0,0,5,1,1,1
6931,2,0,1,268,1,0,2,0,0,0
6932,1,0,1,311,0,0,5,1,1,1
6933,1,0,1,1509,0,0,5,0,1,0
6934,1,0,1,147,0,0,6,1,1,1
6935,2,0,1,133,0,0,4,0,1,0
6936,2,0,1,95,0,0,5,1,0,0
6937,1,0,1,72,0,0,6,1,1,0
6938,1,1,1,285,0,7,2,1,1,0
6939,1,0,1,74,0,0,5,1,1,0
6940,2,1,1,24,0,0,2,1,1,0
6941,1,1,1,237,0,0,1,1,1,0
6942,1,1,1,763,0,4,4,0,1,0
6943,2,0,1,313,1,4,2,1,0,0
6944,1,1,1,1132,0,1,2,1,0,0
6945,1,1,1,96,0,0,4,0,1,0
6946,2,0,1,393,1,1,4,0,0,1
6947,2,0,1,470,0,3,4,0,0,1
6948,1,0,1,389,0,0,4,0,1,0
6949,1,0,1,171,1,1,2,0,1,0
6950,2,0,1,115,1,4,2,1,0,0
6951,1,0,1,219,0,4,6,1,1,0
6952,1,0,1,1241,0,1,5,1,1,1
6953,2,1,1,301,0,6,1,1,0,0
6954,2,0,1,8712,1,6,0,1,0,0
6955,1,1,1,481,0,1,6,1,1,1
6956,1,1,1,714,0,2,5,1,1,0
6957,1,0,1,1071,0,0,5,0,1,0
6958,2,1,1,29,0,1,1,1,1,0
6959,1,1,1,109,0,0,4,1,1,0
6960,1,0,1,974,0,0,4,1,1,1
6961,2,0,1,189,0,4,6,1,0,0
6962,2,1,1,134,0,0,4,1,0,0
6963,1,1,1,729,0,4,1,1,1,1
6964,2,0,1,112,2,0,5,0,0,0
6965,2,0,1,103,0,0,5,1,1,0
6966,2,0,1,949,0,4,5,0,0,0
6967,2,1,1,224,0,0,2,1,0,0
6968,2,0,1,936,0,4,3,0,0,0
6969,2,1,1,35,0,4,2,1,1,0
6970,2,0,1,1138,0,4,5,1,1,0
6971,1,0,1,621,0,0,3,1,1,1
6972,1,0,1,315,0,0,2,1,1,0
6973,1,1,1,184,0,0,5,1,1,0
6974,1,0,1,421,0,4,1,1,1,0
6975,2,0,1,5299,1,0,2,0,1,1
6976,2,0,1,604,0,4,5,1,0,1
6977,2,1,1,155,0,0,2,1,0,0
6978,2,1,1,23,0,4,5,1,0,0
6979,1,1,1,283,0,0,6,1,1,0
6980,2,1,1,422,1,4,1,0,0,1
6981,2,0,1,145,1,4,2,1,0,0
6982,2,1,1,120,1,4,5,1,0,0
6983,2,0,1,67,0,4,2,1,0,0
6984,2,1,1,89,0,1,3,1,0,1
6985,2,1,1,932,0,1,5,0,1,1
6986,1,1,1,685,0,0,2,1,1,1
6987,2,0,1,133,0,4,5,0,0,0
6988,1,0,1,504,0,0,1,0,1,1
6989,1,0,1,217,0,1,5,0,1,0
6990,2,0,1,303,0,7,2,1,0,0
6991,1,1,1,96,1,0,4,1,1,0
6992,2,0,1,0,0,4,2,1,0,0
6993,1,0,1,2,0,0,5,0,1,0
6994,2,0,1,54,1,0,5,1,1,0
6995,1,0,1,809,0,0,5,1,1,0
6996,1,0,1,1349,0,4,6,1,1,0
6997,2,0,1,38,0,4,5,0,0,0
6998,2,0,1,168,0,4,5,1,0,0
6999,2,1,1,129,0,0,2,1,1,1
7000,2,1,1,305,0,0,2,1,0,0
7001,2,0,1,2,1,0,4,0,0,0
7002,1,1,1,931,0,0,2,1,1,0
7003,2,0,1,41,0,4,8,0,1,0
7004,1,0,1,328,0,1,4,1,1,0
7005,2,1,1,340,0,4,2,1,0,0
7006,2,0,1,117,0,0,2,1,1,0
7007,2,1,1,191,0,0,6,1,1,0
7008,1,1,0,54,0,0,5,1,1,0
7009,2,1,1,323,1,0,1,1,0,0
7010,1,0,1,230,1,0,2,0,1,0
7011,2,1,1,875,0,0,5,0,0,0
7012,1,0,1,732,0,4,4,1,1,0
7013,1,1,1,187,0,0,4,1,1,1
7014,2,1,1,330,2,1,5,1,0,0
7015,2,0,1,440,0,4,1,0,0,0
7016,2,1,1,2,0,2,0,1,0,0
7017,2,1,1,2664,0,4,5,0,1,0
7018,1,0,1,806,0,0,5,1,1,0
7019,2,1,1,292,0,4,2,1,0,0
7020,1,1,1,1019,0,4,1,1,1,1
7021,2,1,1,58,0,4,6,1,0,0
7022,2,0,1,108,1,4,5,1,0,0
7023,1,1,1,531,0,0,4,1,1,0
7024,2,1,1,94,0,0,2,0,0,0
7025,2,1,1,164,0,0,6,0,1,1
7026,1,0,1,1300,0,1,2,1,1,0
7027,2,0,1,135,0,1,2,1,1,1
7028,2,1,1,334,0,7,5,0,0,0
7029,2,0,1,566,0,4,2,0,0,0
7030,2,1,1,36,0,0,5,0,0,0
7031,2,0,1,58,0,4,5,0,0,0
7032,2,0,1,101,0,0,5,0,0,0
7033,1,1,1,776,0,4,2,1,1,0
7034,1,0,1,164,0,1,2,1,1,1
7035,2,0,1,508,0,4,2,1,0,0
7036,1,0,1,49,0,0,5,0,1,0
7037,1,1,1,226,2,4,5,1,1,0
7038,1,1,1,244,0,2,4,1,1,0
7039,1,0,1,56,0,0,4,1,1,0
7040,1,1,1,1750,0,4,5,1,1,0
7041,1,1,1,784,0,4,3,1,1,0
7042,2,1,1,331,0,4,6,0,0,0
7043,2,1,1,214,0,0,2,1,1,0
7044,2,0,1,101,0,2,1,0,0,0
7045,2,1,1,23,0,0,2,0,0,0
7046,1,1,1,339,1,4,4,1,1,0
7047,2,1,1,339,1,1,2,1,1,0
7048,2,0,1,37,0,4,5,1,0,1
7049,1,1,1,933,0,0,5,1,1,0
7050,1,1,1,352,0,0,5,0,1,1
7051,1,0,1,780,0,0,4,1,1,0
7052,1,1,1,0,1,1,5,0,1,0
7053,1,1,1,3801,0,1,5,1,1,1
7054,2,0,1,27,0,4,5,1,0,0
7055,2,0,1,340,0,0,2,0,0,0
7056,1,1,1,194,0,0,5,1,1,0
7057,2,1,1,201,0,7,5,0,0,1
7058,1,0,1,19,0,0,5,1,1,0
7059,1,0,1,347,0,0,4,1,1,0
7060,1,1,1,928,0,0,5,0,1,0
7061,2,0,1,5162,0,6,0,0,1,0
7062,1,0,1,176,1,1,5,1,0,0
7063,2,0,1,123,0,1,5,1,0,1
7064,2,1,1,190,1,0,1,1,0,0
7065,2,1,1,174,0,0,2,1,0,0
7066,1,1,1,513,0,4,5,0,1,0
7067,1,1,1,424,0,0,1,1,1,0
7068,1,0,1,247,2,4,2,1,1,0
7069,1,0,0,264,1,5,2,0,1,0
7070,2,1,1,341,0,0,6,0,0,0
7071,1,0,1,244,0,0,4,1,1,1
7072,1,1,1,2075,1,4,2,1,1,0
7073,2,0,1,657,0,2,5,1,1,0
7074,2,0,1,573,1,4,2,1,0,0
7075,1,0,1,267,0,0,3,1,0,0
7076,1,0,1,949,0,4,5,0,1,0
7077,2,1,1,203,0,4,5,0,0,0
7078,1,0,1,136,0,0,5,0,1,0
7079,2,0,1,118,0,0,5,1,0,1
7080,1,1,1,287,0,0,6,0,1,0
7081,2,1,1,27,0,4,4,0,0,0
7082,2,1,1,220,0,6,2,0,0,1
7083,2,1,1,219,0,4,5,1,0,0
7084,2,1,1,142,0,4,5,0,0,0
7085,1,0,1,231,0,0,1,1,0,1
7086,2,0,1,315,0,2,1,0,1,1
7087,1,1,1,317,0,1,4,0,1,0
7088,2,0,1,284,0,4,5,0,0,1
7089,1,1,1,323,0,0,2,0,1,0
7090,1,1,1,219,0,4,5,0,1,0
7091,1,1,1,208,0,0,5,1,0,0
7092,2,1,1,137,0,4,6,1,0,1
7093,2,1,1,16,0,0,5,1,0,0
7094,1,0,1,175,0,7,5,1,1,1
7095,1,0,1,235,0,0,1,1,1,0
7096,1,0,1,547,0,0,5,1,1,1
7097,1,0,1,142,0,1,1,1,1,0
7098,1,0,1,137,0,1,2,0,1,0
7099,2,0,1,38,0,4,4,1,0,0
7100,2,0,1,146,0,1,5,1,0,0
7101,2,1,1,138,0,0,1,1,0,0
7102,2,1,1,50,0,1,4,1,0,0
7103,2,0,1,84,0,0,2,1,0,0
7104,1,1,1,19,0,0,5,0,1,0
7105,2,0,1,120,0,6,1,1,0,0
7106,2,1,1,122,0,4,1,0,0,0
7107,1,0,1,235,0,0,4,1,1,0
7108,2,1,1,174,0,2,0,0,1,0
7109,2,1,1,212,0,0,4,1,1,0
7110,2,0,1,240,0,0,7,1,1,0
7111,1,1,1,1233,1,0,1,0,1,0
7112,2,0,1,48,0,1,5,1,0,0
7113,2,0,1,20,1,4,5,1,0,0
7114,2,0,1,54,2,7,2,1,0,0
7115,2,0,1,0,0,4,3,0,0,1
7116,2,0,1,47,0,4,5,1,0,0
7117,1,0,1,626,0,4,5,1,1,0
7118,1,0,1,1028,0,4,5,1,1,0
7119,2,1,1,59,1,4,4,0,0,0
7120,2,1,1,376,0,7,2,1,1,0
7121,1,0,1,154,0,4,5,1,1,0
7122,2,1,1,340,1,1,2,1,0,0
7123,1,0,1,484,0,4,2,1,1,0
7124,1,1,1,332,0,1,2,1,1,0
7125,2,1,1,43,1,1,5,1,0,0
7126,2,0,1,163,0,0,5,1,0,0
7127,2,1,1,1126,0,0,5,1,1,0
7128,2,1,1,392,0,6,3,1,0,0
7129,2,0,1,149,0,0,5,1,0,1
7130,2,0,1,249,0,0,5,1,0,0
7131,2,1,1,564,0,1,5,1,0,0
7132,1,0,1,230,0,4,2,1,1,0
7133,2,0,1,39,0,0,5,1,0,0
7134,2,1,1,147,0,4,0,1,1,0
7135,2,0,1,105,0,0,5,1,1,0
7136,1,1,1,79,0,1,8,0,1,0
7137,1,1,1,1444,0,4,5,0,1,0
7138,2,1,1,47,1,4,5,0,0,0
7139,2,1,1,48,0,0,5,1,0,0
7140,2,1,1,72,0,1,2,1,1,0
7141,2,1,1,85,1,0,2,1,0,0
7142,2,1,0,376,0,1,1,1,1,0
7143,2,0,1,15,0,4,0,1,1,0
7144,2,0,1,69,0,1,5,1,0,0
7145,2,0,1,367,0,1,5,1,1,0
7146,1,0,1,126,0,0,5,1,1,0
7147,2,0,1,675,0,0,1,0,0,1
7148,2,0,1,80,1,0,5,1,0,0
7149,2,0,1,288,0,4,2,1,1,1
7150,1,0,1,2626,0,4,2,0,1,0
7151,2,0,1,508,0,4,2,0,1,0
7152,2,1,1,352,1,0,2,1,0,0
7153,2,0,1,30,2,1,2,1,0,0
7154,2,1,0,6,0,4,2,0,0,0
7155,2,0,1,245,0,0,3,0,1,0
7156,1,1,1,23,0,6,5,1,1,0
7157,1,0,1,80,1,0,5,1,1,0
7158,2,0,1,685,0,4,2,1,0,1
7159,1,0,1,95,0,0,5,1,1,0
7160,2,0,1,7,0,4,2,0,0,1
7161,2,0,1,222,1,7,1,0,0,0
7162,1,0,1,381,0,4,5,1,1,0
7163,2,1,1,19,0,0,1,1,1,0
7164,1,1,1,179,0,0,4,1,1,0
7165,2,1,1,93,0,2,2,1,1,0
7166,2,1,1,269,2,4,2,1,0,0
7167,2,1,1,15,0,0,5,1,0,0
7168,2,1,1,201,0,0,5,1,1,0
7169,2,0,1,58,0,4,5,1,0,1
7170,2,0,1,454,0,0,4,0,1,1
7171,2,1,1,14,0,4,4,0,0,0
7172,1,1,1,60,0,0,5,1,1,0
7173,2,0,1,468,0,1,1,1,0,0
7174,1,0,1,725,0,4,1,1,1,0
7175,1,0,1,264,0,0,4,1,1,0
7176,2,0,1,245,1,0,5,0,0,0
7177,1,0,1,331,1,0,4,0,1,0
7178,2,1,1,64,0,0,2,0,0,1
7179,2,0,1,20,0,0,5,0,1,0
7180,1,1,1,263,1,0,5,1,1,1
7181,2,0,1,310,1,4,2,1,1,0
7182,1,0,0,29,0,4,5,1,1,0
7183,1,1,1,45,1,0,2,0,1,0
7184,1,0,1,53,0,4,5,1,1,0
7185,2,1,1,354,0,0,5,0,0,0
7186,1,1,1,309,0,4,5,1,1,0
7187,2,0,1,131,1,7,1,1,0,0
7188,2,0,1,152,0,4,2,1,0,0
7189,2,0,1,102,0,4,5,1,0,0
7190,1,0,1,1723,0,0,4,1,1,1
7191,2,0,1,346,1,0,5,1,0,0
7192,2,0,1,172,0,1,2,1,0,0
7193,2,0,1,322,0,0,1,0,1,0
7194,2,0,1,169,0,4,5,1,0,0
7195,1,1,1,4061,2,4,5,1,1,0
7196,1,0,1,139,0,4,5,1,1,0
7197,2,1,1,1426,0,0,5,1,1,0
7198,2,0,1,296,0,0,5,1,1,1
7199,1,1,1,1001,0,1,1,1,1,1
7200,1,1,1,264,0,0,5,1,0,0
7201,1,1,1,424,0,1,7,0,1,0
7202,2,1,1,10,0,4,5,1,0,0
7203,2,1,1,44,2,4,2,1,0,0
7204,1,1,1,411,0,0,6,1,1,0
7205,1,1,1,138,1,4,5,0,1,0
7206,2,0,1,456,1,0,2,0,0,0
7207,2,0,1,31,0,0,5,1,0,0
7208,2,0,1,651,1,4,2,1,1,0
7209,1,1,1,806,0,2,5,0,1,0
7210,2,0,1,51,0,4,6,1,0,0
7211,1,1,1,351,0,4,1,0,0,1
7212,1,0,1,75,1,4,2,1,1,0
7213,2,0,1,145,0,0,1,1,0,1
7214,1,0,1,953,0,0,4,1,1,0
7215,2,0,1,170,1,0,6,1,0,1
7216,2,0,1,416,0,4,2,0,0,0
7217,1,0,1,521,0,0,5,1,1,0
7218,1,0,1,117,1,4,5,0,1,1
7219,2,0,1,67,0,0,7,1,0,0
7220,2,1,1,304,0,0,2,1,0,0
7221,2,0,1,46,0,4,5,1,0,0
7222,1,1,1,293,0,0,4,1,1,1
7223,2,0,1,263,2,7,7,1,0,0
7224,2,1,1,151,0,0,5,1,1,0
7225,2,1,1,151,0,4,4,1,1,0
7226,1,1,1,330,0,4,2,1,1,0
7227,1,1,1,621,0,0,1,0,1,0
7228,2,0,1,69,0,0,2,1,0,1
7229,1,0,1,1736,0,0,5,0,1,1
7230,2,0,1,2,0,1,5,1,0,0
7231,2,1,1,5940,0,0,5,1,1,0
7232,2,0,1,145,0,5,7,1,0,0
7233,2,1,1,275,0,0,1,0,1,1
7234,1,0,1,142,0,0,5,1,1,0
7235,2,0,1,110,1,0,4,1,0,0
7236,2,1,1,535,0,4,1,0,0,0
7237,1,1,1,614,0,0,5,1,1,1
7238,2,1,1,2611,0,4,4,0,0,0
7239,2,0,1,81,0,2,4,1,0,0
7240,2,1,1,175,0,4,7,0,0,0
7241,1,0,1,144,0,0,5,0,1,0
7242,2,0,1,322,0,6,4,1,0,0
7243,1,0,1,255,1,4,6,0,1,0
7244,1,1,1,262,0,1,2,1,1,0
7245,1,0,1,890,0,0,5,0,0,0
7246,1,1,1,130,0,1,5,1,1,0
7247,1,1,1,252,0,1,5,0,1,0
7248,2,0,1,47,0,4,5,1,0,0
7249,1,0,0,420,0,0,4,1,1,0
7250,2,1,1,169,0,4,2,1,0,0
7251,2,0,1,21,0,4,5,1,0,0
7252,2,1,1,221,0,5,0,1,0,0
7253,2,0,1,117,0,1,6,1,0,0
7254,2,1,1,85,1,4,7,1,0,0
7255,2,0,1,362,0,0,6,1,0,0
7256,2,1,1,515,1,0,5,1,0,0
7257,2,1,1,81,1,5,2,1,1,0
7258,2,1,1,317,0,1,2,1,1,1
7259,1,0,1,243,0,0,1,1,1,1
7260,2,0,1,209,0,0,5,1,0,0
7261,1,0,1,53,2,1,6,1,1,0
7262,2,1,1,103,0,1,1,1,0,0
7263,1,0,1,438,0,7,5,1,1,0
7264,2,0,1,38,0,4,5,1,0,0
7265,2,0,1,35,0,4,3,1,0,0
7266,1,0,1,517,1,0,5,0,1,1
7267,2,1,1,298,0,0,2,1,1,1
7268,1,0,1,251,0,4,2,1,1,0
7269,2,0,1,946,0,0,2,0,0,1
7270,2,1,1,125,1,0,2,1,1,0
7271,2,0,1,145,0,4,2,1,0,0
7272,1,1,1,10666,0,1,5,1,1,1
7273,2,1,1,53,0,0,2,1,0,0
7274,2,0,1,136,0,4,2,1,0,0
7275,2,0,1,97,1,0,2,1,1,0
7276,2,0,1,219,1,4,2,0,0,0
7277,1,0,1,36,0,0,5,1,1,0
7278,2,1,1,131,0,4,5,1,0,0
7279,2,0,1,357,0,0,1,1,0,0
7280,1,1,1,300,0,4,1,0,1,0
7281,2,1,1,20,0,4,2,1,0,0
7282,2,0,1,125,1,1,5,1,1,0
7283,2,1,1,180,0,4,6,0,0,0
7284,1,1,1,73,0,4,5,0,1,1
7285,2,1,1,143,0,0,5,1,0,0
7286,2,0,1,264,0,4,7,0,0,0
7287,1,0,1,491,1,4,2,1,1,0
7288,1,0,1,372,0,0,2,0,1,0
7289,2,1,1,39,0,4,4,1,0,0
7290,1,0,1,254,0,4,5,1,1,0
7291,1,0,1,44,0,0,5,1,1,0
7292,1,1,1,386,0,4,5,1,1,0
7293,2,0,1,575,0,0,5,0,1,0
7294,2,1,1,85,0,0,5,1,0,0
7295,1,0,1,611,0,4,5,1,1,0
7296,2,1,1,206,1,1,2,1,0,1
7297,2,0,1,107,0,4,5,1,1,0
7298,1,1,1,92,0,0,3,1,0,0
7299,1,1,1,321,0,4,2,1,1,0
7300,1,0,1,297,1,4,2,1,1,0
7301,2,1,1,296,1,6,6,1,0,1
7302,2,1,1,53,0,7,5,1,0,0
7303,2,1,1,402,0,4,5,0,1,1
7304,2,1,1,140,0,0,2,0,0,0
7305,1,0,1,279,0,4,1,0,1,1
7306,2,1,1,233,0,1,5,1,0,0
7307,1,0,1,1177,0,0,5,0,1,0
7308,2,1,1,409,0,0,0,1,0,0
7309,1,1,1,112,0,4,5,0,1,0
7310,2,1,1,41,0,0,5,1,0,0
7311,1,0,1,315,0,0,1,1,1,0
7312,1,1,1,204,0,0,5,1,1,0
7313,2,0,1,368,1,0,0,1,0,0
7314,1,1,1,374,0,0,5,1,1,0
7315,1,0,1,1411,0,0,5,1,1,0
7316,2,1,1,19,0,5,5,0,0,0
7317,1,1,1,96,1,4,5,1,0,0
7318,2,1,1,45,1,6,6,1,0,0
7319,1,1,1,741,0,4,2,0,1,1
7320,1,1,1,659,0,4,5,0,1,0
7321,1,1,1,854,0,0,5,0,1,1
7322,1,1,1,145,0,4,4,1,1,0
7323,1,0,1,617,1,0,1,0,1,0
7324,1,1,1,248,0,0,4,0,1,0
7325,1,0,1,9856,0,4,5,0,1,0
7326,2,1,1,932,0,4,8,0,1,0
7327,2,0,1,302,0,4,2,1,0,0
7328,1,1,1,810,0,0,6,0,1,0
7329,1,1,1,368,0,2,2,1,1,0
7330,1,1,1,151,0,1,6,1,1,0
7331,1,0,1,553,0,4,1,1,1,1
7332,2,0,1,60,0,0,7,1,0,0
7333,2,1,1,52,0,4,8,1,0,0
7334,1,1,1,8,0,1,5,1,1,0
7335,1,1,1,361,0,1,4,0,1,0
7336,1,0,1,315,0,1,1,1,1,0
7337,1,0,1,254,0,0,6,0,1,0
7338,2,0,1,274,0,0,5,1,0,0
7339,1,0,1,75,0,0,5,1,1,0
7340,2,0,1,211,0,4,2,1,0,0
7341,2,0,1,285,0,1,5,0,1,0
7342,2,1,1,404,0,4,7,1,0,1
7343,1,0,1,727,2,0,5,0,1,0
7344,1,0,1,2995,0,1,5,0,1,0
7345,2,1,1,176,0,4,5,1,1,0
7346,1,1,1,459,0,0,5,1,1,0
7347,2,0,1,167,0,1,5,1,1,0
7348,1,1,1,594,0,4,1,1,1,1
7349,1,1,1,433,1,0,1,0,1,1
7350,2,1,1,294,0,4,5,0,1,0
7351,2,0,1,117,0,0,2,1,0,0
7352,2,0,1,158,0,4,5,1,0,0
7353,2,1,1,60,0,4,8,0,1,0
7354,2,1,1,86,0,0,2,1,0,0
7355,1,0,1,40,1,0,5,1,1,0
7356,2,0,1,362,0,4,5,1,1,0
7357,2,1,1,144,0,4,2,0,0,0
7358,2,1,1,7,0,0,5,1,0,0
7359,2,0,1,0,0,1,4,0,0,0
7360,1,0,1,299,0,0,4,1,1,1
7361,2,1,1,133,1,0,2,1,0,0
7362,1,1,1,614,2,7,5,1,1,0
7363,2,0,1,43,0,0,2,1,0,0
7364,1,1,1,330,0,4,1,1,1,0
7365,2,1,1,72,0,0,5,0,0,0
7366,1,0,1,179,1,0,5,1,1,0
7367,1,0,1,318,0,0,5,0,1,0
7368,2,1,1,190,0,7,4,1,0,0
7369,1,0,1,418,0,0,5,0,1,0
7370,1,0,1,230,0,0,4,1,1,1
7371,2,0,1,34,0,0,4,1,0,0
7372,1,1,1,104,0,0,5,1,1,0
7373,1,0,1,366,0,4,1,1,1,0
7374,2,1,1,220,1,0,2,1,0,0
7375,2,1,1,105,1,1,4,1,0,0
7376,1,1,1,2157,0,4,5,0,1,1
7377,2,1,1,25,0,0,7,1,0,0
7378,2,0,1,402,1,0,1,1,0,0
7379,2,1,1,270,0,0,5,1,0,0
7380,1,1,1,352,0,0,5,1,1,0
7381,1,0,1,376,0,0,5,1,1,0
7382,2,0,1,168,0,1,2,1,0,0
7383,2,0,1,118,0,0,6,1,1,0
7384,2,1,1,192,0,4,5,0,0,0
7385,1,1,1,2049,0,0,2,1,1,1
7386,1,1,1,190,0,0,5,0,1,0
7387,1,1,1,450,0,0,2,0,1,0
7388,2,0,1,533,0,4,5,0,1,0
7389,2,0,1,346,0,0,5,0,1,1
7390,2,1,1,7,1,4,7,1,0,0
7391,2,0,1,91,0,0,5,1,1,0
7392,1,1,1,607,0,4,2,1,1,0
7393,2,1,1,32,0,4,5,1,0,0
7394,1,0,1,711,0,0,2,1,1,0
7395,2,1,1,72,0,4,5,1,0,0
7396,1,0,1,2932,1,4,5,0,1,0
7397,2,1,1,69,0,1,5,0,1,0
7398,1,1,1,110,0,4,2,0,1,0
7399,2,1,1,283,0,0,6,1,0,0
7400,1,1,1,912,0,4,5,0,1,0
7401,2,1,1,1281,0,0,2,1,1,1
7402,2,1,1,16,0,0,2,1,0,0
7403,2,0,1,263,1,4,5,0,0,0
7404,2,0,1,48,0,0,5,1,0,0
7405,1,1,1,309,0,4,5,1,1,0
7406,1,1,1,132,0,0,2,1,1,1
7407,1,1,1,466,0,0,2,1,1,0
7408,1,1,1,590,0,4,5,1,1,0
7409,1,1,1,214,0,0,4,1,1,1
7410,1,0,1,136,0,0,6,1,1,0
7411,1,0,1,166,1,1,5,0,1,0
7412,1,0,1,401,1,4,2,0,0,0
7413,2,0,1,92,0,4,5,1,0,0
7414,2,1,1,45,0,0,5,1,0,0
7415,1,1,1,959,1,1,4,1,1,0
7416,1,0,0,639,1,1,5,1,1,0
7417,2,1,1,44,0,4,5,1,0,0
7418,1,1,1,218,1,0,5,1,1,0
7419,2,0,1,683,0,1,5,1,0,0
7420,2,0,0,67,0,0,2,1,1,0
7421,2,0,1,42,0,4,5,1,0,0
7422,1,1,1,240,0,4,1,1,1,0
7423,1,0,1,483,0,7,5,1,1,0
7424,2,1,1,256,0,2,5,0,0,0
7425,2,0,1,298,0,4,2,0,0,0
7426,2,1,1,17,0,0,5,1,0,0
7427,2,1,1,113,1,1,5,1,0,0
7428,2,1,1,44,0,0,5,0,1,0
7429,2,0,1,192,0,1,1,1,0,0
7430,1,1,1,465,0,0,4,1,1,1
7431,2,0,1,140,0,4,5,1,0,0
7432,1,0,1,93,0,0,5,1,1,0
7433,1,0,1,64,0,0,0,1,1,0
7434,2,0,1,744,1,4,1,1,0,1
7435,1,0,1,328,2,0,2,1,1,0
7436,1,0,1,918,0,4,6,1,1,0
7437,2,0,1,1554,2,0,8,1,0,0
7438,2,1,1,47,1,0,8,1,1,0
7439,1,0,1,2280,2,0,6,1,1,0
7440,2,0,1,366,0,4,2,1,0,0
7441,2,1,1,33,1,0,2,1,0,0
7442,2,1,1,42,0,0,5,0,1,0
7443,2,1,1,99,0,4,3,1,0,0
7444,2,0,1,26,0,0,5,1,0,0
7445,2,1,1,21,0,4,5,1,0,0
7446,1,1,1,3391,1,0,2,0,1,0
7447,2,1,1,313,0,4,1,1,0,0
7448,2,0,1,497,0,6,7,1,0,1
7449,2,1,1,99,0,0,7,1,0,0
7450,2,1,1,307,1,0,1,0,0,1
7451,1,0,1,277,0,2,1,1,1,1
7452,2,1,1,43,1,1,5,1,0,0
7453,1,0,1,207,0,4,5,1,1,0
7454,2,0,1,37,0,4,5,1,1,0
